UserID,Age,NumberOfPeople,BookingDay,BookingMonth,CheckInDay,CheckInMonth,NumberOfDaysFromBooking,NumberOfDaysOfStay,LocationOfHotel,TravellerLocation,HotelType,TravelType,Price
267,58,1,1,4,3,4,2,4,1,5,4,1,5627
883,34,1,1,4,4,5,24,1,7,3,2,2,1478
982,23,1,7,1,1,1,1,14,1,2,1,1,4502
982,38,1,2,4,3,5,22,14,2,3,4,1,3492
552,35,2,7,6,3,6,17,4,1,4,4,1,965
123,44,2,7,3,6,4,20,24,1,6,1,1,5088
712,30,1,3,1,3,2,14,6,7,7,2,1,1068
982,40,3,3,9,2,9,13,5,5,2,2,2,3061
552,54,3,7,12,7,12,21,21,1,2,3,1,802
267,61,3,6,12,4,1,26,18,5,4,4,1,5587
362,40,3,6,7,6,8,14,18,2,4,4,2,1788
123,20,4,4,5,7,6,24,11,3,2,3,1,4581
361,31,1,5,3,5,4,28,29,2,1,4,2,11510
883,36,3,1,1,6,2,12,8,7,5,1,1,1672
552,40,4,1,8,5,9,11,20,7,5,3,2,952
552,43,3,3,8,5,8,9,27,5,2,1,2,950
883,70,1,2,10,4,10,16,3,5,7,2,1,1402
543,34,1,3,5,7,5,11,16,1,4,2,2,2502
982,43,4,5,7,1,7,10,27,3,7,3,1,4432
361,70,3,5,11,2,12,11,13,7,6,1,1,11572
883,51,3,7,9,5,9,5,17,4,7,1,1,1429
982,23,3,6,5,6,6,21,14,6,3,3,1,3197
883,51,1,1,4,2,4,8,19,4,4,4,2,1227
883,23,1,3,2,4,3,28,27,4,5,4,1,1536
362,60,1,3,12,2,1,6,15,1,2,2,2,1703
712,53,3,7,6,2,6,23,22,3,1,3,2,1091
267,57,1,7,5,5,6,5,8,2,4,1,1,5029
982,36,2,7,10,7,11,28,12,5,2,3,1,3529
552,66,3,4,7,6,8,30,22,6,5,4,1,810
267,60,1,4,6,1,6,11,21,1,2,2,2,5507
712,42,1,1,5,3,6,23,2,1,4,1,2,1497
883,40,3,3,5,1,6,26,21,5,7,3,1,1624
883,35,3,2,12,7,1,19,27,1,1,2,1,1273
712,65,1,7,11,2,12,30,19,2,4,1,2,1097
712,28,4,1,7,2,7,1,3,3,4,4,1,1433
123,47,4,5,10,5,11,28,30,3,6,2,2,5483
543,41,4,6,4,6,5,21,9,7,5,3,2,2444
883,21,1,5,10,2,10,4,12,3,1,2,2,1778
982,41,4,7,6,4,6,4,17,5,7,2,1,3681
543,36,2,1,1,1,2,28,9,6,2,3,1,2786
361,55,3,7,12,6,12,20,29,1,5,2,2,11599
361,45,2,4,11,1,11,11,11,4,5,4,2,11205
267,51,3,7,1,7,2,14,30,3,4,1,2,5695
361,57,3,7,10,4,11,18,5,2,1,2,2,11046
267,32,1,5,4,4,4,20,11,6,4,2,2,5136
267,50,3,5,1,4,1,6,19,3,3,1,1,5342
267,20,4,6,6,3,7,25,28,6,2,1,2,5897
123,66,2,7,6,6,6,6,13,4,6,4,1,5201
354,57,3,4,10,2,10,12,3,6,6,3,1,6136
123,57,3,1,9,4,10,24,5,2,3,4,1,4511
883,20,4,1,1,7,1,27,11,3,6,3,1,1377
354,58,3,7,4,5,4,12,29,2,5,4,2,6654
883,59,4,3,10,1,11,26,5,6,7,3,2,1552
712,37,3,4,2,6,3,30,22,1,5,3,1,1326
712,49,3,1,1,1,2,14,21,6,1,2,2,1477
361,42,4,1,4,2,5,8,6,1,5,2,2,11626
267,56,4,6,2,6,3,28,5,2,4,4,2,5755
354,62,3,4,1,3,1,13,27,4,6,4,2,7593
883,57,3,3,1,5,1,2,16,1,4,4,1,1949
361,34,1,7,9,3,9,3,27,2,2,3,1,11737
982,67,1,1,8,6,8,19,7,3,4,1,2,4548
982,30,1,6,8,4,9,26,5,5,4,4,2,3944
543,66,2,7,11,5,11,5,3,2,4,4,1,2724
362,59,4,7,2,1,3,7,18,7,1,1,2,2101
552,28,1,4,12,1,12,18,23,1,4,2,1,855
354,40,1,6,7,7,7,1,30,7,3,4,1,6563
982,53,2,3,10,6,10,10,17,6,1,2,1,3527
361,53,4,5,12,6,1,22,25,2,6,3,1,11563
982,20,1,5,10,3,11,12,20,5,1,1,1,4957
982,60,1,1,8,5,9,25,23,5,3,1,2,3219
883,67,2,6,3,7,4,29,7,5,4,2,1,1364
552,54,2,7,3,3,3,17,25,6,1,1,2,983
361,48,2,3,12,3,12,21,5,7,3,3,1,11461
712,26,4,7,12,1,12,8,30,1,3,1,2,1299
361,56,3,5,1,3,1,5,2,7,3,3,1,11821
543,51,3,5,10,7,11,16,23,7,7,3,2,2619
712,69,3,4,11,1,12,11,10,6,1,2,2,1052
361,50,2,2,9,1,10,20,2,7,1,4,2,11660
354,60,2,4,5,2,5,5,26,6,4,4,1,7162
552,32,1,1,7,5,8,4,13,4,1,4,2,604
354,37,2,5,3,2,3,25,13,1,6,2,2,7190
982,70,3,4,10,4,11,28,28,2,4,2,2,4834
267,38,3,7,10,5,10,5,9,7,3,1,1,5406
267,63,3,5,9,1,9,3,27,4,5,4,2,5413
362,65,1,1,10,3,11,2,26,7,6,3,1,1631
543,27,3,4,8,1,8,18,4,5,7,1,1,2733
982,29,4,3,6,3,7,7,14,6,3,1,2,4352
712,39,1,4,6,5,7,22,23,6,3,4,1,1457
123,26,3,5,9,5,10,14,17,1,1,3,1,4713
552,40,3,2,11,6,12,18,26,6,1,3,1,671
267,28,2,7,8,5,8,5,30,1,5,4,1,5026
883,29,1,1,6,4,7,24,14,7,5,2,2,1518
361,24,1,2,6,6,7,18,30,5,7,3,1,11065
362,39,3,6,10,2,10,3,1,2,7,2,1,2098
354,37,2,3,11,7,11,18,13,6,4,1,2,6590
362,46,4,4,9,5,10,29,19,1,6,3,1,1704
267,28,3,4,6,6,7,16,19,5,2,1,2,5868
362,28,1,1,8,7,8,13,22,5,7,1,1,1886
552,60,3,4,11,6,12,23,4,7,2,4,2,860
982,59,4,6,10,7,11,22,30,3,5,1,1,3084
362,28,3,7,1,5,2,19,29,1,4,1,1,1661
123,37,2,2,6,2,7,28,4,6,1,3,1,4592
543,32,3,2,9,7,10,12,9,2,5,2,1,2277
883,39,4,2,5,4,5,2,15,6,4,4,1,1619
354,60,4,4,9,6,10,30,10,5,1,4,1,6121
362,70,3,3,12,7,12,4,19,4,4,4,1,2269
354,21,2,3,6,3,6,14,11,7,4,3,1,7318
883,22,2,7,2,5,2,12,17,7,3,2,2,1388
712,29,3,5,4,5,5,28,16,2,2,4,1,1447
712,25,4,6,1,5,2,27,7,4,1,2,1,1326
982,35,4,2,2,2,2,7,15,2,6,4,2,3555
712,44,4,6,2,7,3,14,22,3,7,1,1,1316
552,56,1,7,9,7,9,14,17,6,6,3,1,559
543,29,4,6,5,3,6,11,5,1,5,2,2,2830
982,45,2,5,12,1,1,17,18,5,3,2,1,3800
552,40,4,7,2,7,2,21,22,1,2,3,1,738
552,55,1,7,8,4,8,11,25,4,2,4,1,959
712,58,4,5,8,2,9,25,11,3,2,1,1,1279
354,42,1,3,4,3,5,28,6,6,5,4,1,7119
362,30,4,6,5,4,6,5,10,2,3,3,1,2447
362,55,1,7,12,5,1,26,26,5,5,1,1,1748
354,67,3,2,1,3,2,22,26,3,7,2,1,7434
361,69,3,6,3,5,3,6,28,6,4,2,2,11449
362,57,2,3,10,6,10,17,15,5,5,3,1,2353
354,34,4,5,12,2,12,11,19,6,1,2,1,6813
552,70,1,2,2,3,3,14,5,5,5,4,1,700
883,22,3,7,1,6,1,6,16,1,2,1,2,1987
982,38,4,1,7,5,7,18,18,6,6,4,1,3944
712,55,1,2,4,1,5,20,11,7,7,4,1,1206
712,53,1,5,4,3,4,5,6,4,7,1,2,1107
362,40,1,1,12,7,1,13,24,1,6,2,2,1826
267,69,3,7,11,4,11,11,10,5,6,3,2,5061
361,42,3,1,7,5,7,4,19,3,4,3,1,11169
883,43,1,3,11,2,12,13,25,1,4,1,1,1430
543,44,4,2,9,5,9,3,16,5,6,1,2,2079
361,54,4,4,1,7,2,24,18,1,6,1,1,11434
362,50,2,5,1,1,2,3,10,1,4,2,2,2069
982,59,1,3,11,6,11,10,14,5,6,4,1,3047
712,36,3,2,2,4,2,16,16,7,4,1,1,1055
552,21,4,1,9,2,9,1,28,7,1,4,1,829
267,23,3,7,4,6,4,6,28,6,1,4,1,5164
883,50,1,5,12,6,1,29,20,7,6,3,1,1437
543,48,4,1,3,6,4,19,13,6,2,4,2,2574
361,65,3,3,3,6,4,24,29,6,7,4,1,11399
362,21,3,3,11,4,11,1,28,3,7,2,2,1921
543,33,2,2,11,7,11,12,12,6,4,1,1,2895
354,24,4,3,4,2,4,6,4,1,6,3,1,6010
552,66,1,4,7,2,8,19,28,1,3,2,1,979
552,33,3,7,12,6,12,6,22,5,6,4,1,793
362,41,1,4,11,2,12,26,28,7,3,2,1,2466
883,36,1,6,1,5,1,13,27,2,3,4,1,1188
362,53,4,4,3,1,4,11,26,4,6,3,2,2425
267,54,1,5,10,4,10,6,15,3,5,3,1,5294
354,38,1,6,7,6,7,14,14,5,4,3,2,6208
362,28,1,5,10,6,11,29,6,1,2,4,1,2459
123,54,3,3,10,5,11,23,18,6,5,2,2,5251
982,51,2,1,3,1,4,14,7,4,1,2,1,4843
362,26,1,6,8,6,9,28,15,4,2,2,2,2187
361,55,4,2,1,3,2,15,1,2,6,4,2,11801
543,20,2,5,2,3,2,19,20,4,3,1,1,2277
361,23,1,5,1,2,2,18,1,7,6,4,2,11943
552,43,4,7,6,1,6,1,2,4,2,1,1,838
712,58,2,4,2,6,3,23,4,5,7,2,1,1466
267,40,3,5,5,4,6,13,9,4,1,2,1,5369
354,65,3,2,10,5,10,24,22,3,1,4,2,6209
543,63,3,3,7,7,8,25,16,4,4,2,2,2207
123,24,1,3,2,6,3,30,17,7,2,3,2,5444
712,55,4,3,10,4,11,22,14,1,1,3,2,1452
361,29,1,7,2,2,3,8,28,3,5,4,2,11649
552,21,1,3,4,3,5,28,8,6,2,2,1,590
362,38,2,7,5,1,5,1,16,4,3,4,1,1584
982,31,3,5,6,7,7,30,28,6,4,1,2,4044
361,52,1,6,1,2,1,10,1,2,2,4,1,11316
361,44,3,7,8,6,9,27,28,3,5,1,1,11593
982,21,4,7,8,2,9,30,13,5,5,1,2,4530
362,33,1,7,7,2,8,9,24,3,5,3,2,1586
543,29,2,2,4,3,5,15,10,5,2,3,2,2151
712,43,2,4,1,5,1,15,11,2,6,1,1,1033
883,58,1,6,1,1,2,16,7,5,4,2,2,1216
543,65,1,2,2,7,2,19,20,3,3,3,1,2644
267,60,1,6,10,6,10,28,16,7,5,3,2,5611
552,50,4,4,11,6,11,2,20,4,1,1,1,843
267,57,2,7,3,7,4,7,24,4,5,1,2,5898
267,22,3,3,2,5,2,2,7,1,6,1,2,5235
543,20,3,3,3,1,4,26,24,7,2,3,1,2344
267,67,1,2,8,3,9,22,3,7,4,2,1,5452
982,65,4,2,8,4,8,2,22,1,2,2,2,3273
362,44,3,5,12,5,12,21,4,1,1,2,2,2426
354,30,1,6,1,1,1,9,26,3,4,3,2,6320
362,53,4,2,10,1,10,6,30,5,4,3,2,1986
552,41,3,7,4,2,5,23,28,7,2,3,2,834
552,38,1,5,12,5,1,28,3,3,5,4,2,893
712,35,4,7,2,5,3,26,11,3,2,3,1,1319
543,68,1,2,11,5,11,10,9,7,5,4,1,2749
362,40,1,5,4,6,5,29,11,5,7,3,1,2452
267,63,4,5,7,2,7,4,2,4,2,3,1,5096
123,68,3,7,3,2,4,30,12,4,4,1,1,4750
552,52,2,3,3,2,3,20,6,3,1,3,1,891
543,42,3,1,4,2,4,8,27,3,4,3,2,2783
883,22,3,1,10,3,10,9,8,6,4,1,1,1394
267,68,1,3,9,7,10,25,23,7,4,1,2,5858
361,26,4,2,6,5,6,10,10,1,6,1,2,11877
361,37,3,5,10,3,11,12,20,4,1,4,2,11337
361,63,4,5,3,7,3,9,2,7,2,4,2,11961
362,29,4,5,8,4,9,27,13,3,1,2,1,1923
354,45,2,2,12,4,12,2,3,1,7,2,1,7709
883,65,4,1,9,4,10,17,15,5,5,1,2,1737
354,48,2,4,8,6,8,2,14,1,2,2,2,7304
123,41,1,1,4,2,4,15,23,3,4,3,2,5323
267,68,1,7,11,2,12,23,16,2,7,4,2,5797
361,67,4,7,7,2,8,23,12,6,1,4,2,11816
552,55,1,5,4,2,5,25,6,3,4,3,1,951
712,24,4,5,10,7,10,2,3,2,3,3,1,1340
267,61,1,7,8,2,9,30,17,1,6,1,2,5100
883,39,1,5,3,2,4,18,28,5,3,2,1,1224
552,45,1,7,9,2,10,16,29,3,6,2,2,753
123,33,2,5,1,3,2,26,19,6,2,1,2,4902
552,36,2,2,1,2,2,21,10,5,3,1,2,525
712,26,1,1,4,2,5,29,29,2,6,1,2,1458
123,64,3,3,8,5,8,9,23,7,6,1,2,4878
982,34,2,3,12,5,1,16,18,2,5,3,2,3077
354,70,3,3,8,1,9,19,3,7,1,3,1,7956
982,32,1,1,4,5,4,11,29,6,1,4,1,4041
267,27,1,7,9,2,9,16,28,2,5,2,1,5639
982,32,3,1,8,4,8,17,8,1,4,3,2,4404
552,42,4,7,2,5,3,25,3,3,4,4,2,774
552,27,3,2,11,3,12,22,17,7,2,4,1,868
362,47,2,7,2,1,3,22,23,5,3,2,1,1598
361,48,1,7,8,5,8,12,23,3,3,3,1,11770
123,41,4,7,1,6,1,13,18,1,6,4,2,4907
543,57,3,2,7,1,7,13,21,3,7,2,1,2263
552,53,4,3,3,4,4,29,11,4,4,3,2,612
552,39,4,4,2,1,3,11,2,2,7,2,2,873
123,35,1,7,10,2,11,30,10,3,6,3,2,5373
552,65,1,7,6,2,7,30,5,5,5,3,2,912
712,64,4,3,4,1,4,5,12,3,5,4,1,1267
552,32,4,4,3,7,3,17,16,2,4,4,1,911
267,52,4,4,4,7,5,10,16,2,2,2,1,5302
712,43,2,3,5,4,6,29,28,5,7,4,1,1378
552,20,3,4,1,4,1,7,2,7,6,4,2,924
267,25,2,3,10,5,11,30,8,6,2,2,1,5318
123,50,3,6,7,1,8,30,15,7,2,2,2,4938
982,65,4,6,4,4,5,19,17,5,6,4,2,4964
354,50,1,2,12,6,1,11,21,4,3,4,1,6910
123,29,4,1,1,2,1,1,16,7,4,1,1,5352
362,53,2,7,7,7,7,7,15,5,2,3,2,2112
883,41,2,6,11,3,12,25,11,2,7,4,1,1501
123,44,2,2,12,3,1,29,15,1,1,3,1,5458
361,42,2,2,11,3,12,15,20,1,1,3,2,11423
543,33,3,2,12,6,12,4,17,4,2,2,1,2192
883,44,4,5,12,4,12,13,15,7,6,4,2,1718
552,47,1,3,7,2,8,13,24,3,6,4,2,677
123,23,1,7,11,3,12,24,12,5,2,3,1,5465
361,21,4,3,7,2,8,27,30,3,7,1,2,11868
267,52,2,7,1,6,2,20,9,1,1,1,2,5144
361,38,1,6,8,1,9,30,28,2,7,3,2,11864
712,25,4,4,2,4,2,7,25,7,2,4,2,1255
543,65,1,5,11,5,12,28,4,3,6,2,2,2286
361,30,2,6,7,7,8,22,28,1,7,1,2,11945
362,45,4,3,1,3,2,28,13,3,6,3,2,2476
982,31,4,4,3,7,3,10,16,7,5,3,1,4212
123,70,3,3,5,4,6,22,7,6,1,2,1,4668
361,33,1,6,11,5,12,27,25,3,3,3,2,11687
982,37,1,1,3,4,4,24,9,7,5,4,1,3683
552,67,1,6,12,6,12,7,17,7,3,3,1,941
543,30,3,1,7,3,7,2,30,2,1,2,1,2673
982,65,2,1,9,3,9,2,3,6,1,4,1,3758
543,20,4,2,2,2,3,20,30,5,1,1,2,2766
543,48,1,6,7,7,7,1,17,1,2,4,1,2215
267,43,3,2,4,3,4,1,18,7,1,1,1,5382
267,21,3,5,5,2,5,11,5,3,6,3,2,5631
552,64,3,4,9,1,9,11,30,2,3,2,2,519
883,41,4,5,2,3,2,19,3,2,2,2,1,1596
361,21,4,1,7,5,7,4,8,4,1,3,2,11052
543,22,4,7,12,4,1,25,7,3,3,3,2,2139
712,63,1,6,6,4,6,5,26,4,6,2,2,1261
552,67,3,2,4,4,5,23,13,3,5,2,2,618
883,65,4,1,4,5,4,4,12,6,5,2,1,1468
123,43,2,2,1,4,2,30,16,2,4,4,1,4994
883,29,4,2,4,3,5,29,18,2,7,4,1,1784
883,31,4,3,2,5,3,15,12,3,1,3,1,1391
123,59,3,4,1,5,2,22,4,5,3,2,2,5133
552,57,3,2,2,4,2,2,23,3,1,1,2,532
712,51,2,1,6,5,6,25,27,6,2,2,2,1148
267,20,1,2,1,3,1,22,15,3,7,3,1,5529
267,31,2,5,7,5,7,7,11,4,3,3,2,5671
552,51,1,3,12,3,1,28,14,4,4,3,1,511
361,48,3,4,11,4,11,7,15,6,4,2,1,11883
354,27,1,1,7,4,7,3,4,5,3,4,1,6827
361,27,1,7,10,3,10,3,27,7,4,1,1,11418
543,45,1,4,4,5,4,15,30,7,7,3,1,2117
552,58,4,2,6,2,6,14,5,6,4,3,1,861
543,33,4,7,6,4,6,4,23,6,1,4,2,2748
354,27,4,6,2,5,3,20,21,2,6,4,2,7575
362,67,1,7,5,5,6,26,14,7,7,2,2,2488
552,70,2,6,10,7,10,8,24,4,6,2,2,990
552,58,4,4,8,2,8,5,11,2,3,1,2,568
362,52,3,1,2,6,3,19,9,4,3,4,2,1994
543,24,2,1,10,1,10,21,13,4,3,4,2,2778
552,36,3,2,7,2,8,14,3,5,1,3,1,596
712,66,1,1,4,6,4,5,25,4,7,1,2,1023
361,48,3,2,12,7,1,12,27,2,2,1,2,11914
982,54,4,5,6,3,6,19,3,4,4,4,1,4130
354,34,4,2,11,1,11,13,7,1,7,4,2,7452
543,39,4,7,3,1,4,29,18,3,1,3,2,2195
552,20,1,3,8,7,9,11,5,6,2,4,1,993
552,40,2,4,9,3,10,20,1,3,1,3,1,781
543,55,1,1,4,3,4,2,27,4,4,2,1,2008
267,68,2,3,6,1,7,12,2,7,1,4,2,5048
883,60,1,4,11,3,12,6,2,7,3,4,1,1146
354,37,4,5,5,5,5,21,9,6,5,3,1,7218
354,25,3,6,7,5,8,27,18,7,4,4,2,6497
123,63,2,4,9,6,9,2,7,3,1,3,2,5051
883,22,1,1,11,1,12,21,17,2,5,2,2,1737
712,37,2,7,10,5,11,19,27,5,7,3,1,1433
883,69,1,4,5,5,5,8,9,6,1,2,1,1571
712,56,1,2,4,3,5,29,18,5,5,2,2,1474
123,25,1,2,8,4,9,30,27,7,6,4,2,4990
982,62,1,1,10,5,11,25,16,7,3,3,1,3848
883,36,4,1,8,5,8,4,25,1,7,4,2,1042
267,37,3,4,10,4,10,7,19,7,7,1,2,5864
883,64,4,6,8,1,9,23,9,2,2,3,1,1131
123,47,1,4,5,1,5,11,28,5,1,1,1,4766
354,26,1,1,2,4,2,17,14,1,7,1,1,6999
354,44,4,7,6,7,6,21,10,3,7,1,1,6486
267,41,3,5,12,6,1,22,20,6,5,1,1,5172
123,32,4,6,12,5,1,27,14,6,5,3,2,4554
883,70,2,4,10,7,10,24,9,2,5,2,2,1959
267,63,2,2,10,6,11,25,4,1,1,4,2,5307
552,36,1,6,5,3,5,18,20,2,5,1,2,777
361,28,3,3,12,4,12,1,17,3,3,1,1,11376
354,31,2,2,3,7,4,26,23,4,5,1,2,6662
267,20,3,2,4,4,4,23,8,4,1,4,1,5412
354,31,2,4,12,4,12,7,16,6,2,2,1,6462
362,55,2,7,3,3,3,10,5,7,7,1,1,1579
712,39,3,1,8,4,8,17,18,6,6,2,2,1300
552,35,2,3,11,4,11,15,19,7,1,2,1,821
354,43,4,1,3,6,4,26,17,3,2,4,1,6875
552,27,1,3,11,3,12,14,28,5,3,4,1,511
123,41,1,1,4,7,4,6,4,3,7,2,1,4642
361,49,2,6,5,7,5,1,15,6,7,3,2,11468
362,66,3,7,3,2,3,9,1,7,7,2,2,2239
123,36,3,5,10,6,10,15,27,2,4,2,1,5465
362,58,4,2,8,4,8,2,27,6,1,3,1,1826
361,41,4,7,9,2,10,9,28,7,4,4,2,11292
267,48,3,2,4,5,4,3,30,4,5,3,1,5774
543,44,1,4,9,3,9,6,27,4,4,1,2,2377
123,23,1,5,6,6,7,29,19,4,7,1,2,5364
543,55,4,7,8,2,8,2,7,2,3,2,2,2889
361,40,4,2,12,7,1,19,18,3,6,1,2,11633
362,40,1,4,6,5,6,8,20,1,6,3,1,2160
361,54,4,6,8,7,8,1,15,1,1,1,2,11915
361,32,1,6,6,7,7,29,13,5,4,4,1,11599
362,45,1,7,11,3,11,24,8,5,7,3,2,1718
267,64,4,6,11,1,11,2,24,1,6,4,2,5327
354,55,3,6,8,1,9,16,22,4,7,2,2,6309
267,43,2,5,8,5,9,21,12,2,6,2,2,5941
712,31,1,2,12,2,12,14,24,4,5,3,1,1351
362,41,4,3,6,1,7,12,18,1,6,1,2,1673
354,68,3,3,12,4,1,15,8,2,4,2,2,7766
267,68,2,6,3,5,3,13,8,5,6,2,2,5645
883,62,1,1,6,1,6,14,14,2,2,3,1,1167
883,57,1,6,9,4,10,19,10,2,6,3,2,1784
552,31,4,2,4,2,4,21,1,2,3,4,2,729
982,33,2,7,4,7,4,7,4,2,2,1,2,4170
267,44,3,2,11,1,12,20,27,5,7,3,2,5752
123,56,2,6,9,6,10,14,28,5,2,3,2,4939
354,65,3,6,9,1,10,30,29,5,1,3,2,7494
712,56,2,3,7,6,8,24,20,5,4,4,1,1490
982,25,4,3,10,7,10,11,25,3,2,3,2,4081
543,41,2,1,6,2,7,22,28,3,4,4,2,2350
883,63,3,1,10,4,11,24,1,7,4,2,1,1770
883,49,4,7,2,1,2,15,3,5,7,1,1,1622
354,22,4,7,9,5,10,19,9,4,3,1,1,7568
361,64,4,5,6,1,7,10,16,4,2,1,2,11048
123,31,4,5,10,7,11,30,5,5,5,3,1,4914
552,51,2,4,5,1,6,25,27,1,1,1,2,593
361,40,1,2,12,1,12,20,2,1,6,2,2,11671
123,56,2,2,7,4,8,30,15,3,7,4,2,4953
267,51,2,1,7,2,8,8,17,2,2,1,1,5635
123,64,4,1,10,6,11,26,26,1,4,3,2,5006
362,61,2,1,9,2,10,29,28,7,2,4,1,1936
361,27,1,4,12,1,1,25,21,3,2,4,1,11796
123,20,3,5,1,7,1,16,2,2,6,4,1,4603
123,47,2,7,8,2,8,16,27,6,7,3,1,4911
362,44,4,5,4,1,4,3,6,6,6,4,1,2376
362,20,2,1,2,4,3,17,16,2,2,1,1,2289
883,60,2,3,5,1,6,19,20,2,1,3,1,1897
362,30,3,1,12,5,12,4,12,1,1,4,1,2367
362,61,2,6,6,5,7,27,2,7,5,3,2,1604
267,33,1,7,9,6,9,6,21,7,6,3,2,5878
123,28,1,5,6,2,7,11,27,7,1,4,2,5000
354,65,4,2,9,5,9,3,5,2,3,3,1,7054
982,34,4,5,9,3,10,5,3,5,4,3,2,3606
123,38,4,1,12,5,12,18,23,1,7,2,1,4608
883,30,4,7,12,5,1,19,5,1,1,1,1,1712
361,53,3,2,2,2,3,14,9,2,2,3,2,11923
362,34,4,6,7,1,7,16,5,6,6,1,2,1745
883,28,2,6,3,7,4,29,18,6,1,2,1,1859
982,40,3,5,9,2,10,25,16,5,3,1,1,3005
552,34,4,4,1,3,2,20,23,2,2,4,2,505
883,23,1,2,5,3,5,29,13,2,3,4,2,1978
552,70,3,2,7,6,7,11,29,3,5,1,2,503
267,59,2,4,7,3,8,27,10,4,1,1,2,5186
361,50,3,4,8,6,8,9,15,2,6,2,1,11577
362,63,2,5,3,6,4,22,10,7,1,3,2,2340
552,25,4,2,5,6,5,11,26,7,6,4,2,892
354,46,1,4,7,4,8,21,15,5,7,1,2,6661
712,61,1,2,6,3,6,1,7,4,6,1,2,1310
982,56,2,5,4,7,4,16,1,2,4,1,1,3242
543,67,1,5,8,4,8,13,23,7,5,1,1,2208
267,33,2,6,2,2,3,30,17,2,6,1,1,5547
267,45,4,3,6,1,6,19,30,3,2,3,1,5454
354,47,2,4,12,5,12,8,18,6,3,3,2,7932
883,67,1,5,7,6,8,29,11,6,2,4,1,1814
543,61,1,6,1,1,1,2,10,1,2,4,2,2463
362,56,1,2,5,5,5,3,11,6,7,1,1,1608
552,37,1,2,9,6,9,4,18,4,6,1,2,933
712,68,2,1,3,1,4,7,25,1,7,3,1,1253
883,67,4,5,4,5,5,14,17,7,6,4,2,1984
982,48,3,1,2,3,3,2,21,2,5,1,2,4413
982,58,2,7,4,6,5,27,27,5,1,3,1,4613
267,63,2,2,8,2,9,28,4,5,5,4,1,5776
267,63,1,5,7,4,7,20,22,7,5,4,2,5715
361,22,2,6,3,4,3,5,5,1,5,1,1,11293
267,64,1,5,9,3,9,12,14,5,5,1,1,5192
362,20,2,1,6,2,6,8,27,1,2,4,1,1580
982,64,2,5,2,5,3,27,21,3,5,3,2,4773
123,36,2,5,7,6,7,1,5,2,7,2,1,4541
267,65,4,5,2,5,3,7,20,4,5,1,1,5246
982,35,4,6,2,5,2,6,11,2,1,1,1,3295
123,49,3,3,3,1,4,5,13,7,5,4,1,5155
267,64,4,7,3,3,4,24,28,6,5,4,2,5231
361,62,2,6,11,1,11,16,25,2,1,1,1,11802
354,37,2,2,6,6,7,18,12,6,2,3,2,6648
883,64,2,2,8,2,8,7,4,4,3,2,2,1717
361,25,2,3,8,2,8,13,2,3,7,2,1,11251
712,69,2,4,6,4,7,28,3,7,7,4,1,1125
712,57,2,7,5,1,6,8,12,7,1,3,2,1313
883,20,2,4,4,4,5,14,4,5,5,4,2,1261
552,57,2,5,1,3,2,5,1,2,4,1,1,620
982,29,4,5,3,1,4,10,24,1,5,2,2,4160
543,35,2,3,5,1,5,5,26,2,7,4,1,2659
362,68,1,2,5,4,5,23,19,7,2,3,2,2355
123,56,4,5,6,6,7,8,11,2,1,1,2,5154
361,67,2,1,6,7,7,20,11,6,3,2,2,11848
543,44,2,7,8,1,9,29,22,3,3,1,2,2484
361,62,2,2,11,3,12,8,20,5,2,3,1,11246
552,28,4,5,8,4,9,13,23,6,5,3,1,732
543,48,3,3,12,1,12,19,27,6,6,4,1,2279
362,31,4,7,1,1,1,8,19,6,3,3,1,2321
712,25,3,3,6,1,7,26,9,1,5,2,1,1326
123,64,1,4,9,1,10,25,17,5,6,2,1,5421
362,60,4,6,1,4,2,12,10,7,3,4,2,1500
712,51,2,2,11,5,11,10,4,1,5,1,2,1198
354,39,1,7,4,2,4,2,19,3,5,4,1,6278
543,32,2,7,6,1,6,15,17,5,7,3,2,2331
267,65,3,1,2,2,3,29,27,6,3,1,2,5774
362,61,1,7,2,2,2,9,12,5,6,3,2,1560
123,22,3,5,8,6,8,1,17,3,1,2,2,5193
267,50,1,4,5,6,6,9,3,7,3,4,1,5742
543,29,1,1,1,7,2,13,26,3,4,3,2,2312
552,21,1,7,12,2,12,9,29,3,2,2,2,551
361,40,1,2,8,4,9,30,8,3,4,1,2,11414
361,36,2,4,6,6,6,2,25,5,5,3,1,11070
123,33,1,5,5,7,5,9,25,5,7,2,1,5026
267,66,3,5,9,6,9,22,12,7,5,1,2,5672
543,32,2,7,1,2,2,16,19,7,4,1,1,2466
543,50,2,6,4,6,5,28,3,1,2,2,1,2587
361,61,2,3,10,4,11,8,5,7,7,1,2,11676
543,33,1,3,2,5,3,29,24,6,2,4,1,2814
552,23,4,5,12,1,1,3,25,5,7,4,2,740
543,62,1,1,3,2,4,29,14,2,3,4,1,2399
552,63,2,3,4,3,5,21,28,7,3,3,2,938
354,56,2,7,4,5,4,12,4,7,7,4,2,6649
362,54,1,5,9,2,10,4,22,1,1,2,1,1708
267,56,2,4,8,6,9,30,8,2,6,1,2,5635
982,61,4,6,10,4,10,19,4,4,3,4,2,4481
712,35,1,5,1,5,2,14,7,3,6,4,1,1001
543,52,4,2,10,2,11,28,24,7,6,1,2,2180
543,63,3,7,9,7,10,7,11,6,2,3,1,2726
